Context,Entropy
an dem Tag an dem sie von ihrer [MASK],1.516965640206846
dem Tag an dem sie von ihrer Krankheit [MASK],1.5731941383072239
Tag an dem sie von ihrer Krankheit erfahren [MASK],1.5419786386117895
an dem sie von ihrer Krankheit erfahren hatte [MASK],0.6336689720047456
dem sie von ihrer Krankheit erfahren hatte etwas [MASK],1.5791869321165661
sie von ihrer Krankheit erfahren hatte etwas Ähnliches [MASK],1.5448433448383465
von ihrer Krankheit erfahren hatte etwas Ähnliches gesagt [MASK],1.0242780980224904
ihrer Krankheit erfahren hatte etwas Ähnliches gesagt hatte [MASK],1.2751590518499687
Krankheit erfahren hatte etwas Ähnliches gesagt hatte  [MASK],1.3824801265597217
erfahren hatte etwas Ähnliches gesagt hatte  Erst [MASK],1.0656333588770739
hatte etwas Ähnliches gesagt hatte  Erst jetzt [MASK],1.581930194737748
etwas Ähnliches gesagt hatte  Erst jetzt begreife [MASK],1.5370284485431256
Ähnliches gesagt hatte  Erst jetzt begreife ich [MASK],1.5858453871479408
gesagt hatte  Erst jetzt begreife ich  [MASK],1.546174824426296
hatte  Erst jetzt begreife ich  wie [MASK],1.2130210561910828
 Erst jetzt begreife ich  wie reich [MASK],0.9004851478617999
Erst jetzt begreife ich  wie reich das [MASK],1.182007952637475
jetzt begreife ich  wie reich das Leben [MASK],1.4630758086727278
begreife ich  wie reich das Leben ist [MASK],1.3277520743682572
ich  wie reich das Leben ist  [MASK],1.3788592452229267
 wie reich das Leben ist  hatte [MASK],1.402995724387254
wie reich das Leben ist  hatte sie [MASK],1.5274656303784828
reich das Leben ist  hatte sie gesagt [MASK],1.4906118478303223
das Leben ist  hatte sie gesagt  [MASK],1.449710137131059
Leben ist  hatte sie gesagt  War [MASK],1.121023741176898
ist  hatte sie gesagt  War es [MASK],1.575635819987666
 hatte sie gesagt  War es nicht [MASK],1.5734832012494342
hatte sie gesagt  War es nicht traurig [MASK],1.4871329059733152
sie gesagt  War es nicht traurig  [MASK],1.5644531887343252
gesagt  War es nicht traurig  dass [MASK],1.5664785674682584
 War es nicht traurig  dass die [MASK],1.599863999871377
War es nicht traurig  dass die meisten [MASK],1.5275113716488797
es nicht traurig  dass die meisten Leute [MASK],1.56549351052581
nicht traurig  dass die meisten Leute erst [MASK],0.8466401920751107
traurig  dass die meisten Leute erst  [MASK],1.004382006154791
 dass die meisten Leute erst  krank [MASK],1.4515665572603689
dass die meisten Leute erst  krank werden [MASK],1.4871432070976451
die meisten Leute erst  krank werden mussten [MASK],1.1507289017440225
meisten Leute erst  krank werden mussten  [MASK],1.3891060637296797
Leute erst  krank werden mussten  ehe [MASK],1.5901207324381765
erst  krank werden mussten  ehe sie [MASK],1.6011142561984517
 krank werden mussten  ehe sie einsahen [MASK],1.5288537036541607
krank werden mussten  ehe sie einsahen  [MASK],1.5288537036541607
werden mussten  ehe sie einsahen  wie [MASK],1.5378704820293156
mussten  ehe sie einsahen  wie schön [MASK],1.382169017622994
 ehe sie einsahen  wie schön das [MASK],1.4529772054162464
ehe sie einsahen  wie schön das Leben [MASK],1.4057326893236775
sie einsahen  wie schön das Leben war [MASK],1.203863149720585
einsahen  wie schön das Leben war  [MASK],1.2239076303577399
 wie schön das Leben war  Zumindest [MASK],1.584329311671513
wie schön das Leben war  Zumindest  [MASK],1.584329311671513
schön das Leben war  Zumindest  mussten [MASK],1.5520521759180492
das Leben war  Zumindest  mussten sie [MASK],1.3685199988322407
Leben war  Zumindest  mussten sie offenbar [MASK],1.4673971336573715
war  Zumindest  mussten sie offenbar einen [MASK],1.5414704102144796
 Zumindest  mussten sie offenbar einen geheimnisvollen [MASK],1.5891731342660271
Zumindest  mussten sie offenbar einen geheimnisvollen Brief [MASK],0.7004278735109045
 mussten sie offenbar einen geheimnisvollen Brief  [MASK],0.5916519993677531
mussten sie offenbar einen geheimnisvollen Brief  im [MASK],1.3129569572383957
sie offenbar einen geheimnisvollen Brief  im Briefkasten [MASK],1.4206471615569138
offenbar einen geheimnisvollen Brief  im Briefkasten finden [MASK],1.5651866195534074
einen geheimnisvollen Brief  im Briefkasten finden  [MASK],1.4104909780236976
geheimnisvollen Brief  im Briefkasten finden  Vielleicht [MASK],1.5051411572277162
Brief  im Briefkasten finden  Vielleicht sollte [MASK],1.556800437966682
 im Briefkasten finden  Vielleicht sollte sie [MASK],1.6041515672964894
im Briefkasten finden  Vielleicht sollte sie nachsehen [MASK],1.590361763857019
Briefkasten finden  Vielleicht sollte sie nachsehen  [MASK],1.5850736090191733
finden  Vielleicht sollte sie nachsehen  ob [MASK],1.541032338578038
 Vielleicht sollte sie nachsehen  ob noch [MASK],1.5876764931381109
Vielleicht sollte sie nachsehen  ob noch mehr [MASK],1.405365599874513
sollte sie nachsehen  ob noch mehr gekommen [MASK],1.1501818475195944
sie nachsehen  ob noch mehr gekommen war [MASK],1.5679454231190049
nachsehen  ob noch mehr gekommen war  [MASK],1.4987397411474181
 ob noch mehr gekommen war  Sofie [MASK],1.5621141970682642
ob noch mehr gekommen war  Sofie lief [MASK],1.5098409964024884
noch mehr gekommen war  Sofie lief zum [MASK],1.5877669063871234
mehr gekommen war  Sofie lief zum Tor [MASK],1.4968421315412253
gekommen war  Sofie lief zum Tor  [MASK],1.2610538843484507
war  Sofie lief zum Tor  und [MASK],1.2606492364649282
 Sofie lief zum Tor  und hob [MASK],1.48982688001219
Sofie lief zum Tor  und hob den [MASK],1.41337058271697
lief zum Tor  und hob den grünen [MASK],1.2624718024853285
zum Tor  und hob den grünen Deckel [MASK],1.5907327293425824
Tor  und hob den grünen Deckel  [MASK],1.4462263609996453
 und hob den grünen Deckel  Sie [MASK],1.532357995473276
und hob den grünen Deckel  Sie fuhr [MASK],1.6004433220323853
hob den grünen Deckel  Sie fuhr zusammen [MASK],1.4634599925052267
den grünen Deckel  Sie fuhr zusammen  [MASK],1.2921893899642876
grünen Deckel  Sie fuhr zusammen  als [MASK],1.5724181252712914
Deckel  Sie fuhr zusammen  als sie [MASK],1.4930475512902919
 Sie fuhr zusammen  als sie einen [MASK],1.5940277857722749
Sie fuhr zusammen  als sie einen ganz [MASK],1.40257759909469
fuhr zusammen  als sie einen ganz identischen [MASK],1.4243752686441398
zusammen  als sie einen ganz identischen Briefumschlag [MASK],1.402381849566119
 als sie einen ganz identischen Briefumschlag entdeckte [MASK],0.8261848026001443
als sie einen ganz identischen Briefumschlag entdeckte  [MASK],0.8261848026001443
sie einen ganz identischen Briefumschlag entdeckte  Sie [MASK],1.3532087082303226
einen ganz identischen Briefumschlag entdeckte  Sie hatte [MASK],1.3918881418786753
ganz identischen Briefumschlag entdeckte  Sie hatte doch [MASK],1.356077486109637
identischen Briefumschlag entdeckte  Sie hatte doch nachgesehen [MASK],1.116430458815267
Briefumschlag entdeckte  Sie hatte doch nachgesehen ob [MASK],1.3749816555196521
entdeckte  Sie hatte doch nachgesehen ob der [MASK],1.5379601145434298
 Sie hatte doch nachgesehen ob der Briefkasten [MASK],1.5077422608205369
Sie hatte doch nachgesehen ob der Briefkasten wirklich [MASK],1.37732234951363
hatte doch nachgesehen ob der Briefkasten wirklich leer [MASK],1.2444243523690761
doch nachgesehen ob der Briefkasten wirklich leer war [MASK],1.1734814638716742
nachgesehen ob der Briefkasten wirklich leer war als [MASK],1.2710554145956223
ob der Briefkasten wirklich leer war als sie [MASK],1.5088703750284718
der Briefkasten wirklich leer war als sie den [MASK],1.3956110367902639
Briefkasten wirklich leer war als sie den ersten [MASK],1.4831577933357103
wirklich leer war als sie den ersten Brief [MASK],1.4680860281315868
leer war als sie den ersten Brief herausgenommen [MASK],1.1904517370864374
war als sie den ersten Brief herausgenommen hatte [MASK],0.9304604740084635
als sie den ersten Brief herausgenommen hatte  [MASK],0.7659514441809725
sie den ersten Brief herausgenommen hatte  Auch [MASK],1.4916126017381814
den ersten Brief herausgenommen hatte  Auch auf [MASK],1.5156618918823652
ersten Brief herausgenommen hatte  Auch auf diesem [MASK],1.4136997313625652
Brief herausgenommen hatte  Auch auf diesem Umschlag [MASK],1.29858729313645
herausgenommen hatte  Auch auf diesem Umschlag  [MASK],1.4183287459082412
hatte  Auch auf diesem Umschlag  stand [MASK],1.3040831031928086
 Auch auf diesem Umschlag  stand ihr [MASK],1.4531557627535137
Auch auf diesem Umschlag  stand ihr Name [MASK],0.4488679558260222
auf diesem Umschlag  stand ihr Name  [MASK],0.3483983349972351
diesem Umschlag  stand ihr Name  Sie [MASK],1.4097884042750577
Umschlag  stand ihr Name  Sie riss [MASK],0.5999400093626753
 stand ihr Name  Sie riss ihn [MASK],1.53566297700388
stand ihr Name  Sie riss ihn auf [MASK],1.3121695992106972
ihr Name  Sie riss ihn auf  [MASK],1.4070225423668492
Name  Sie riss ihn auf  und [MASK],1.6040477354007558
 Sie riss ihn auf  und zog [MASK],1.5841760929079252
Sie riss ihn auf  und zog einen [MASK],1.56875908096614
riss ihn auf  und zog einen weissen [MASK],1.4190032272960436
ihn auf  und zog einen weissen Zettel [MASK],1.5468568301046448
auf  und zog einen weissen Zettel heraus [MASK],0.5050726594281412
 und zog einen weissen Zettel heraus  [MASK],0.5454439738235761
und zog einen weissen Zettel heraus  der [MASK],1.524565609719463
zog einen weissen Zettel heraus  der genauso [MASK],1.4450298815238245
einen weissen Zettel heraus  der genauso aussah [MASK],1.4147277253761616
weissen Zettel heraus  der genauso aussah wie [MASK],1.4907565315006575
Zettel heraus  der genauso aussah wie der [MASK],1.5648285403290043
heraus  der genauso aussah wie der erste [MASK],1.5194638513571521
 der genauso aussah wie der erste  [MASK],1.5004897034632179
der genauso aussah wie der erste  Woher [MASK],1.3189296701942266
genauso aussah wie der erste  Woher kommt [MASK],1.2254457414614968
aussah wie der erste  Woher kommt die [MASK],1.560961069862515
wie der erste  Woher kommt die Welt [MASK],1.5789498580438912
der erste  Woher kommt die Welt  [MASK],1.4657229665241012
erste  Woher kommt die Welt  stand [MASK],1.3452200501626106
 Woher kommt die Welt  stand darauf [MASK],1.5423179652310153
Woher kommt die Welt  stand darauf  [MASK],1.5423179652310153
kommt die Welt  stand darauf  Keine [MASK],1.0493341877347135
die Welt  stand darauf  Keine Ahnung [MASK],0.9974802093854296
Welt  stand darauf  Keine Ahnung dachte [MASK],1.1127296340101545
 stand darauf  Keine Ahnung dachte Sofie [MASK],1.5790693579519102
stand darauf  Keine Ahnung dachte Sofie  [MASK],1.5790693579519102
darauf  Keine Ahnung dachte Sofie  So [MASK],1.2798634084834355
 Keine Ahnung dachte Sofie  So was [MASK],1.5879279275696532
Keine Ahnung dachte Sofie  So was weiss [MASK],1.6055369899579264
Ahnung dachte Sofie  So was weiss ja [MASK],1.0426138353520433
dachte Sofie  So was weiss ja wohl [MASK],0.8640873954663387
Sofie  So was weiss ja wohl niemand [MASK],1.5147018468688835
 So was weiss ja wohl niemand  [MASK],1.5652814091299672
So was weiss ja wohl niemand  Und [MASK],1.5566767221277376
was weiss ja wohl niemand  Und trotzdem [MASK],1.574731522591881
weiss ja wohl niemand  Und trotzdem  [MASK],1.5514648743727686
ja wohl niemand  Und trotzdem  Sofie [MASK],1.5822221781361887
wohl niemand  Und trotzdem  Sofie fand [MASK],1.53693125573069
niemand  Und trotzdem  Sofie fand diese [MASK],1.3047163066893055
 Und trotzdem  Sofie fand diese Frage [MASK],1.5383043267040875
Und trotzdem  Sofie fand diese Frage berechtigt [MASK],1.5300177553141865
trotzdem  Sofie fand diese Frage berechtigt  [MASK],1.5384400515979326
 Sofie fand diese Frage berechtigt  Zum [MASK],1.3356086814009522
Sofie fand diese Frage berechtigt  Zum ersten [MASK],1.0017472344340796
fand diese Frage berechtigt  Zum ersten Mal [MASK],0.9106264524267855
diese Frage berechtigt  Zum ersten Mal in [MASK],1.6066152815884371
Frage berechtigt  Zum ersten Mal in ihrem [MASK],1.023562102996821
berechtigt  Zum ersten Mal in ihrem Leben [MASK],1.507437672177251
 Zum ersten Mal in ihrem Leben dachte [MASK],1.387521264587628
Zum ersten Mal in ihrem Leben dachte sie [MASK],1.0546469995570116
ersten Mal in ihrem Leben dachte sie  [MASK],1.1134662079425108
Mal in ihrem Leben dachte sie  dass [MASK],0.8311943667879144
in ihrem Leben dachte sie  dass es [MASK],1.5710158267942005
ihrem Leben dachte sie  dass es fast [MASK],1.564254652867653
Leben dachte sie  dass es fast unmöglich [MASK],1.420293441898636
dachte sie  dass es fast unmöglich war [MASK],1.2248244762579388
sie  dass es fast unmöglich war auf [MASK],1.5069469764095895
 dass es fast unmöglich war auf einer [MASK],1.3650074074873377
dass es fast unmöglich war auf einer Welt [MASK],1.0711523358000554
es fast unmöglich war auf einer Welt zu [MASK],1.0221582481987386
fast unmöglich war auf einer Welt zu leben [MASK],1.1406978305330857
unmöglich war auf einer Welt zu leben  [MASK],1.286139556607123
war auf einer Welt zu leben  ohne [MASK],1.469568689761383
auf einer Welt zu leben  ohne wenigstens [MASK],1.5351667566208733
einer Welt zu leben  ohne wenigstens zu [MASK],1.5990599217207313
Welt zu leben  ohne wenigstens zu fragen [MASK],1.1908218989741353
zu leben  ohne wenigstens zu fragen woher [MASK],0.9182186232009162
leben  ohne wenigstens zu fragen woher sie [MASK],1.13898757579056
 ohne wenigstens zu fragen woher sie stammte [MASK],1.2844560517096666
ohne wenigstens zu fragen woher sie stammte  [MASK],1.2844560517096666
wenigstens zu fragen woher sie stammte  Von [MASK],1.1063030553160023
zu fragen woher sie stammte  Von  [MASK],0.6463434425656319
fragen woher sie stammte  Von  den [MASK],1.5676075979672721
woher sie stammte  Von  den geheimnisvollen [MASK],1.593270084125298
sie stammte  Von  den geheimnisvollen Briefen [MASK],1.2953842381398566
stammte  Von  den geheimnisvollen Briefen war [MASK],1.1955326758210614
 Von  den geheimnisvollen Briefen war Sofie [MASK],1.5577542104260278
Von  den geheimnisvollen Briefen war Sofie so [MASK],1.2615357172663026
 den geheimnisvollen Briefen war Sofie so schwindlig [MASK],1.5836434138995652
den geheimnisvollen Briefen war Sofie so schwindlig geworden [MASK],1.0295515796735633
geheimnisvollen Briefen war Sofie so schwindlig geworden dass [MASK],1.4664213174984806
Briefen war Sofie so schwindlig geworden dass sie [MASK],1.503777784884285
war Sofie so schwindlig geworden dass sie beschloss [MASK],0.6931936346471119
Sofie so schwindlig geworden dass sie beschloss  [MASK],0.7454022845380874
so schwindlig geworden dass sie beschloss  sich [MASK],1.4038464173047054
schwindlig geworden dass sie beschloss  sich in [MASK],1.5444184655950084
geworden dass sie beschloss  sich in die [MASK],1.5931604115003593
dass sie beschloss  sich in die Höhle [MASK],1.3166961718212926
sie beschloss  sich in die Höhle zu [MASK],1.188259147749789
beschloss  sich in die Höhle zu setzen [MASK],0.6599768868979008
 sich in die Höhle zu setzen  [MASK],1.5365707818697727
sich in die Höhle zu setzen  Die [MASK],1.5937268051558697
in die Höhle zu setzen  Die Höhle [MASK],0.9293000490421004
die Höhle zu setzen  Die Höhle war [MASK],1.5155238627734289
Höhle zu setzen  Die Höhle war Sofies [MASK],1.0403991015042495
zu setzen  Die Höhle war Sofies Name [MASK],1.542641449365371
setzen  Die Höhle war Sofies Name  [MASK],1.5978700422374053
 Die Höhle war Sofies Name  Hierhin [MASK],1.50653164855414
Die Höhle war Sofies Name  Hierhin kam [MASK],1.0178490805590132
Höhle war Sofies Name  Hierhin kam sie [MASK],1.4500424529584794
war Sofies Name  Hierhin kam sie nur [MASK],1.4625453801875734
Sofies Name  Hierhin kam sie nur  [MASK],1.1808781520576053
Name  Hierhin kam sie nur  wenn [MASK],1.5132803126333556
 Hierhin kam sie nur  wenn sie [MASK],1.5818323452481429
Hierhin kam sie nur  wenn sie sehr [MASK],1.5786737954233157
kam sie nur  wenn sie sehr wütend [MASK],1.3225496657880644
sie nur  wenn sie sehr wütend  [MASK],1.4712038239889291
nur  wenn sie sehr wütend  sehr [MASK],0.7572329483600406
 wenn sie sehr wütend  sehr traurig [MASK],1.5618042079023393
wenn sie sehr wütend  sehr traurig  [MASK],1.5618042079023393
sie sehr wütend  sehr traurig  oder [MASK],1.165843175327629
sehr wütend  sehr traurig  oder sehr [MASK],0.944987943144344
wütend  sehr traurig  oder sehr  [MASK],0.7927329106492681
 sehr traurig  oder sehr  froh [MASK],1.56090910863765
sehr traurig  oder sehr  froh war [MASK],1.436740744239371
traurig  oder sehr  froh war  [MASK],1.4949342837925876
 oder sehr  froh war  Heute [MASK],1.3618319580234366
oder sehr  froh war  Heute war [MASK],1.5966257805654511
sehr  froh war  Heute war sie [MASK],1.5672888734613115
 froh war  Heute war sie verwirrt [MASK],1.4732626576636356
froh war  Heute war sie verwirrt  [MASK],1.4732626576636356
